,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Eggerthella_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Subdoligranulum_unclassified,Coprobacillus_unclassified,Holdemania_filiformis,Holdemania_unclassified,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified,subject_id,timepoint
PSM7J14N,-3.492651459666609,4.327918959507282,5.311631352974629,2.18940430561579,-3.492651459666609,-3.492651459666609,2.2497476431793797,3.1437439463942205,4.816016300235101,4.640170144248043,-3.492651459666609,2.7565647738423973,-3.492651459666609,-3.492651459666609,5.249848639431543,7.278819171476276,2.964828366348073,-3.492651459666609,-3.492651459666609,-3.492651459666609,3.004390409340884,-3.492651459666609,3.1850902887234467,-3.492651459666609,-0.314570030585994,-3.492651459666609,1.065676268780244,3.0995081743817314,-3.492651459666609,3.899349434606573,4.465375915619073,-3.492651459666609,-3.492651459666609,-3.492651459666609,-3.492651459666609,-3.492651459666609,-3.492651459666609,-3.492651459666609,-3.492651459666609,-3.492651459666609,6.367077749048731,-3.492651459666609,-3.492651459666609,9.711001532025987,-3.492651459666609,-3.492651459666609,5.043530003447058,-3.492651459666609,6.70086729516575,5.69814360725434,5.517567100891615,6.165956590010343,-3.492651459666609,5.380842318885215,-3.492651459666609,1.5556011510706966,-3.492651459666609,-3.492651459666609,-3.492651459666609,5.402366887154848,-3.492651459666609,4.638064031794249,-3.492651459666609,-3.492651459666609,6.732651975273674,-3.492651459666609,0.9703568658840886,-3.492651459666609,4.8570898726914375,-3.492651459666609,8.837256324957481,-3.492651459666609,3.7633278305936537,2.8115454117585177,-3.492651459666609,-3.492651459666609,-3.492651459666609,4.711083493916498,2.9166861476915797,3.492917691799057,3.948234570160576,4.948397803830733,-3.492651459666609,-3.492651459666609,-3.492651459666609,-3.492651459666609,-3.492651459666609,-3.492651459666609,-3.492651459666609,4.621144123571568,-3.492651459666609,-3.492651459666609,P6010,41.0
PSM7J14P,-4.456915057160401,1.2831938191562564,2.964853851705217,1.5889938444969791,-4.456915057160401,-4.456915057160401,4.014645414676149,4.551375062979078,6.6546850660024575,6.678613004694347,-4.456915057160401,4.721090112087726,-4.456915057160401,-4.456915057160401,7.286681668298957,7.1520034453638175,2.7416608230627606,3.567047346666301,-4.456915057160401,4.063536843793421,4.700492582576511,-4.456915057160401,5.33856426368597,-2.7329098610983475,2.396123902649591,-4.456915057160401,3.033128977024933,4.391848744534733,1.8928583343383067,-1.5782932536614125,-1.1273924433867837,0.2910949346127793,-0.1296771383433377,-4.456915057160401,-4.456915057160401,-4.456915057160401,3.824884321300885,-4.456915057160401,-0.2410987410840377,-0.928568424673113,3.9659664382421367,-4.456915057160401,-4.456915057160401,8.095133280917414,-0.9136547001357728,-4.456915057160401,2.6756964250713318,0.8430357581509984,3.4051028109181134,4.210481359669181,3.280524391594718,3.638251290876809,-4.456915057160401,3.737033517218534,-4.456915057160401,-4.456915057160401,-4.456915057160401,-1.1800821786321407,-4.456915057160401,2.963873685765134,1.3453896723928107,1.5347080254916134,-0.2290823963339576,-4.456915057160401,4.380051163236076,-4.456915057160401,-4.456915057160401,-1.4590839617704603,0.8440573298110294,-4.456915057160401,7.6131440531374786,-4.456915057160401,6.030976192770176,4.069965278816807,-4.456915057160401,-4.456915057160401,-4.456915057160401,5.051658910885013,0.8697609198259073,1.3174817700141157,2.1591731841998305,3.3350104201965465,-4.456915057160401,-4.456915057160401,-4.456915057160401,2.382624554004603,0.3547029361387874,2.829324072914159,-4.456915057160401,2.441366293766862,-4.456915057160401,-4.456915057160401,P6010,44.0
PSM7J14R,-4.870168271000921,1.757672262218433,4.666128334956717,3.368204353386252,-4.870168271000921,-4.870168271000921,3.6317581223312594,3.9011171263377777,5.889324859125486,5.262405525863258,-4.870168271000921,4.889595146238901,-1.9861967625500652,-4.870168271000921,6.366877879609853,6.647628004260641,1.6424064855825762,3.167852236367988,-4.870168271000921,3.971230899848352,4.248570324075242,-4.870168271000921,4.357283044337944,-0.4839015833338536,2.5262364154308177,-4.870168271000921,2.7251034955237667,5.048699708238864,2.910770958006937,-2.152908515284963,-4.870168271000921,-0.2205145802538108,0.2760711925553494,-0.6250893178980537,-4.870168271000921,-1.2925694523521525,4.185215589175154,-3.634339758005845,-0.4877070954588891,-2.7633587383207665,3.9540194940055766,-4.870168271000921,-4.870168271000921,7.1773327400996525,0.91918706629429,3.115039501921835,2.108239185842975,-4.870168271000921,3.0423313247727872,3.010470688914361,2.3501829110331443,3.7271981836491808,-4.870168271000921,3.340591640219402,-4.870168271000921,-4.870168271000921,-4.870168271000921,0.3932730450086801,-2.8272120189911547,2.290705568827524,0.7968349777133561,2.0378631456185285,4.315276203861577,5.377790007843164,3.446792470183575,-4.870168271000921,1.0175250690488609,0.3922192103612048,1.330772219148237,-4.870168271000921,7.600851153536706,-4.870168271000921,6.690638896900021,4.430063217042809,-1.8141948608319591,-1.394200568780823,-4.870168271000921,4.855150759595897,-4.870168271000921,-1.459194127702153,-0.0386522049349178,0.8398659723249366,-4.870168271000921,-4.870168271000921,-4.870168271000921,1.612516139032131,-1.1448675713877527,-4.870168271000921,-4.870168271000921,1.946904258841763,-4.870168271000921,-4.870168271000921,P6010,45.0
PSM7J14T,-5.534033377007608,2.4609494529946883,1.2968719513932363,0.1302205768548496,-5.534033377007608,-5.534033377007608,3.815916907354051,1.8821846850100217,4.470022236369186,4.184938669068432,-5.534033377007608,3.169155513893708,-5.534033377007608,-5.534033377007608,5.386392621914724,5.6307769571117925,1.959049019256466,1.5505696334305448,-5.534033377007608,3.2097193023122204,2.8075990626740523,-5.534033377007608,3.1036133235136907,-5.534033377007608,2.207154216263796,-5.534033377007608,1.3407460714398691,4.123915637749587,1.4320807713063504,-5.534033377007608,-2.864225440201814,0.3327621482957204,3.191851543091369,0.8313098972429023,-5.534033377007608,0.1948071169953724,0.4439627942479935,-0.1140762423010723,1.152236402624596,-5.534033377007608,-5.534033377007608,-5.534033377007608,-5.534033377007608,6.745813411162927,3.287498432401126,3.9616433356270138,1.707569737725211,1.7524055201746327,3.637407057843241,3.2443678820060686,2.6218394418059754,3.059046552427433,-5.534033377007608,2.2710681914626605,-5.534033377007608,3.772649098907245,-5.534033377007608,0.4886071715685149,0.8515902664281416,2.083419321627477,-0.1957418658967071,1.4246592818864432,0.7925711243575666,5.0570832802430825,5.883405382615203,-5.534033377007608,1.0466192916958104,2.0978332165195086,2.144636209453448,-5.534033377007608,5.676558420407384,-5.534033377007608,4.98208099329176,5.063340900670228,-5.534033377007608,1.7204630262801466,-5.534033377007608,6.45339223452149,0.8281530097983234,1.388308920180533,3.603040755213298,3.541487955400185,-5.534033377007608,-5.534033377007608,-5.534033377007608,3.390614612175164,1.3768062173813238,0.4199459157101683,0.3879996643004446,2.993014584170508,-1.9387688252361457,-5.534033377007608,P6010,47.0
PSM6XBVY_P,-4.376497650802007,-4.376497650802007,-4.376497650802007,-4.376497650802007,-4.376497650802007,5.597621876343654,-4.376497650802007,-4.376497650802007,-4.376497650802007,3.033623479301068,-4.376497650802007,6.358786530218946,7.8917526277561425,6.005528485807716,6.4960543302129015,1.1517056009195343,4.716583020661559,5.060208542520451,-4.376497650802007,5.699658618473242,6.838817988493875,5.169859458684161,7.060677540600274,-4.376497650802007,-4.376497650802007,3.0152077606735626,-4.376497650802007,7.375266174946731,4.9109577630607095,-1.39778710200852,4.387013188359535,2.4426802499795963,5.306272735008608,-4.376497650802007,1.2135053787605656,0.9105173659639832,2.179188416195763,1.4824404138370602,-4.376497650802007,1.2168998328635592,-4.376497650802007,1.0158325527906484,-4.376497650802007,-4.376497650802007,3.6986009811739695,-4.376497650802007,-4.376497650802007,2.619020272430901,4.279041597529195,2.840206734234185,-4.376497650802007,3.836272395706532,-4.376497650802007,-4.376497650802007,-4.376497650802007,-4.376497650802007,-4.376497650802007,2.6674441220897256,-1.3525273608751505,-4.376497650802007,1.8714453525758143,2.40634386268305,-4.376497650802007,-4.376497650802007,-4.376497650802007,2.882415417167195,-4.376497650802007,-1.907503304841235,-4.376497650802007,-0.1616462442433643,7.256879127268313,-4.376497650802007,6.557674631584076,5.11970047838981,1.160259250154505,-4.376497650802007,-4.376497650802007,-4.376497650802007,2.9419614977025006,-4.376497650802007,2.0647935150910843,4.242469719047642,-4.376497650802007,1.3806387311564166,-4.376497650802007,3.391981509760451,1.0968792207821103,0.5408822568514449,0.2611597607153193,5.594074017780216,4.632565659740006,-4.376497650802007,P6016,0.0
PSM7J199,-3.528157667924276,-3.528157667924276,-3.528157667924276,-3.528157667924276,-3.528157667924276,7.925615539365109,-3.528157667924276,-3.528157667924276,-3.528157667924276,5.433977764944444,-3.528157667924276,8.206942756808033,8.98588761365026,5.964694674330022,7.821140500597787,-3.528157667924276,5.6007433369248405,3.175694096832501,-3.528157667924276,5.814411603391519,6.024069416995685,7.32107110224327,-3.528157667924276,0.5430251586246921,-3.528157667924276,2.7263668770635148,-3.528157667924276,7.794843265178942,5.954548174894255,-3.528157667924276,-1.0706762180511813,4.819199222655104,6.855716900408581,1.2566036557281262,1.875317019696153,2.2984073513809804,-3.528157667924276,4.033420341302358,1.3671773987604467,2.531242179638798,-3.528157667924276,-3.528157667924276,-3.528157667924276,-3.528157667924276,2.170823192795652,-3.528157667924276,-3.528157667924276,-3.528157667924276,2.753676226109162,4.271239035644653,-3.528157667924276,-3.528157667924276,-3.528157667924276,-3.528157667924276,-3.528157667924276,-3.528157667924276,-3.528157667924276,2.770968891477552,-0.4591013274206528,-3.528157667924276,2.954094991842826,-3.528157667924276,-3.528157667924276,0.428914419324812,-3.528157667924276,2.468810040142234,4.053484354351565,-3.528157667924276,-3.528157667924276,0.1881027042461003,8.406607240575045,-1.8313120553581437,4.937237034413025,5.684541646865198,-1.9739794110521447,-3.528157667924276,-3.528157667924276,-3.528157667924276,-3.528157667924276,-3.528157667924276,-3.528157667924276,-1.0357833927188853,0.3843409064295944,3.183794742110373,-3.528157667924276,3.185432197702048,-1.223868062936413,3.314096143747606,-3.528157667924276,-3.528157667924276,4.403693472860673,-3.528157667924276,P6016,2.0
PSM7J19B,-4.927302088369554,-4.927302088369554,3.3336374088996177,-4.927302088369554,0.5414895842435019,6.048793413097736,-4.927302088369554,-4.927302088369554,-4.927302088369554,0.7733258112200119,-4.927302088369554,6.175414110778178,7.507211901741517,6.053256593856448,6.1500145303201625,-0.0645518461421588,5.070142219593125,4.290372934957411,-4.927302088369554,5.986098938619048,4.371905477817975,5.338866385002518,2.159511084065639,-0.4461881065238628,-4.927302088369554,2.652572060224468,-4.927302088369554,6.566045563640925,4.873003731306966,1.8694275840612773,3.52955741386113,1.072207347799072,4.518500107275916,0.771237705194924,1.235946969732277,2.1074874527663905,1.5332349840835384,1.2243220509230754,0.96725981200513,3.85535216216606,-4.927302088369554,0.7015582460233798,-4.927302088369554,-4.927302088369554,1.8232063640101612,-4.927302088369554,-4.927302088369554,1.1727911710047776,2.0305441263847968,5.218451179055362,-4.927302088369554,4.252047014725942,-4.927302088369554,-4.927302088369554,0.466694103226974,-4.927302088369554,-4.927302088369554,3.195383252457434,2.0422235868613186,-4.927302088369554,3.599811058248552,-4.927302088369554,0.989686731220738,-4.927302088369554,-4.927302088369554,3.586354989869845,3.4824541573367918,0.9970519762135908,-4.927302088369554,3.048585003643028,6.594356381162143,-1.9209630539757756,3.784000226841105,5.612316044393319,-4.927302088369554,1.3091160965833888,-4.927302088369554,-4.927302088369554,-0.5740827338509948,-4.927302088369554,0.6907425324038616,-4.927302088369554,-0.7319815636959657,2.416879822446945,-4.927302088369554,2.9139996675749176,0.955159469061142,0.5535157767940184,0.0133362634349438,-4.927302088369554,4.312275640151752,-4.927302088369554,P6016,4.0
PSM7J19F,-3.4472476520299686,-3.4472476520299686,4.822799038117907,-3.4472476520299686,-3.4472476520299686,5.729716650833941,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,7.976923839090247,-3.4472476520299686,6.554223257719794,9.183652897246684,5.051730164950431,7.417520670371456,2.1534967893647003,4.557397717860857,1.9775168531862464,-3.4472476520299686,7.8686665943288014,6.113784389391265,5.797981081080503,6.762077642112705,1.170479401917687,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,8.610271744529,5.76729987639468,-3.4472476520299686,3.011445225150404,2.2301983485416503,4.304895311587503,-3.4472476520299686,-3.4472476520299686,1.1715081083595145,2.885064075495235,5.2489323929419145,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,2.231267831250163,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,5.005438167334761,3.887795912564898,5.483442262639409,-3.4472476520299686,5.323289820094302,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,1.467485279223041,-3.4472476520299686,-3.4472476520299686,4.258406429218514,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,5.8569123956316735,-3.4472476520299686,3.908784743476223,-3.4472476520299686,8.167110584215422,-3.4472476520299686,-3.4472476520299686,6.575405449669292,-3.4472476520299686,3.921485347281725,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,3.967286265567128,-3.4472476520299686,-3.4472476520299686,-3.4472476520299686,4.762033612991611,-3.4472476520299686,4.967647037885629,-3.4472476520299686,-3.4472476520299686,P6016,8.0
PSM7J19H,-3.3715381091375267,-3.3715381091375267,5.46013832811296,-3.3715381091375267,-3.3715381091375267,6.647653385283514,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,5.343142915212471,-3.3715381091375267,7.055949112713401,9.486223159719884,4.839259653370719,8.016295875844646,5.234643105165676,5.632024899079397,2.8189662484908267,-3.3715381091375267,6.7682409081867,5.757850876408889,6.85024458140237,5.504542867873091,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,8.386443976866058,5.753093089667575,3.615564951200822,4.894133075849141,4.695381842478598,4.397088704077168,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,3.0986304216321745,2.7888422832024915,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,2.849489283576922,-3.3715381091375267,-3.3715381091375267,2.257313019338371,5.636986491828157,5.504677744150039,-3.3715381091375267,6.30350418052623,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,3.0766194610673,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,6.192383084712394,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,8.499962539390493,-3.3715381091375267,-3.3715381091375267,5.970228420791067,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,1.1441958297144126,-3.3715381091375267,-3.3715381091375267,-3.3715381091375267,4.773975215508334,4.885207989205478,6.184494605570117,-3.3715381091375267,2.482741984482143,P6016,10.0
PSM7J19J,-4.061774502216752,-4.061774502216752,5.291643547512188,-4.061774502216752,0.1835999235892362,6.838978556109344,-4.061774502216752,-0.0164984435367632,-4.061774502216752,4.263951412801303,-4.061774502216752,6.643927798036465,8.865506530962161,4.741406863873304,7.416796625233286,-4.061774502216752,5.575577512890262,2.837308663064028,-4.061774502216752,5.992985320078675,4.785087845544162,5.68006033403424,4.708893731871566,-4.061774502216752,-4.061774502216752,2.501381596755806,-4.061774502216752,7.68561080561987,5.410475951909723,5.483550533633786,5.202267348525411,2.4579481878387,5.904806464659583,-0.7313461376984147,0.2657671995783008,0.1194569604686925,2.149411437621945,2.1219963567252726,-0.8949500549136093,0.0256735824711533,-4.061774502216752,0.4554000070215256,-4.061774502216752,-4.061774502216752,3.2681167571077374,-4.061774502216752,-4.061774502216752,0.2977317262826897,6.354874998619817,5.309987602135547,-4.061774502216752,4.409610659238377,-4.061774502216752,-4.061774502216752,-4.061774502216752,-4.061774502216752,0.0432167216986769,-0.4740261606041329,-4.061774502216752,-4.061774502216752,2.89036427440287,2.897289715428929,-4.061774502216752,-4.061774502216752,-4.061774502216752,-4.061774502216752,2.5163194137115736,-4.061774502216752,1.2011761048663008,-0.3521225054782864,6.288232729961616,-4.061774502216752,-4.061774502216752,5.889363343721267,-4.061774502216752,0.3316066011176168,-4.061774502216752,-4.061774502216752,-4.061774502216752,-4.061774502216752,-4.061774502216752,-0.2281530452126379,-1.102740337388937,2.394486136598096,-4.061774502216752,0.5904442281101083,-4.061774502216752,2.760310122164851,-4.061774502216752,4.21286054639999,-4.061774502216752,1.0053539935066294,P6016,12.0
PSM7J17L,-4.250178883572636,-4.250178883572636,4.371988922194114,-4.250178883572636,-4.250178883572636,7.1378608000403645,-4.250178883572636,-4.250178883572636,-4.250178883572636,5.0559835901016585,-4.250178883572636,5.815234950515038,8.481853289697604,4.498349084765951,6.53991041403772,-1.720297224003632,5.298389159633346,2.883431902083842,-4.250178883572636,6.22270084770403,5.10766235192807,6.262768295708055,-4.250178883572636,-1.009618131335852,-4.250178883572636,-0.052443218332753,-4.250178883572636,7.196198734490843,4.865801266747429,4.750258738018292,4.430054771485506,2.0764599380233104,5.261292595532599,-0.4562379820161233,1.4932313282980818,0.5553585483192869,2.7937422198647357,1.8508308166898704,-0.0795175039188738,0.7277824066371306,0.9231524856003226,0.4077022865074209,-4.250178883572636,-4.250178883572636,2.745281599760407,-4.250178883572636,-4.250178883572636,2.1980533624579444,4.989533022470607,4.459951584731434,-4.250178883572636,5.1580778062187,-4.250178883572636,-4.250178883572636,0.1231774053745979,-4.250178883572636,-1.7114868081029684,0.1856126428576185,-4.250178883572636,-4.250178883572636,2.96557202668877,2.022183081677209,-4.250178883572636,0.3591229927473094,2.348327317867878,-4.250178883572636,3.795424003552088,-4.250178883572636,-4.250178883572636,-4.250178883572636,7.797092800371367,-4.250178883572636,-4.250178883572636,5.51129835015307,-4.250178883572636,-0.0342459421891394,-4.250178883572636,-4.250178883572636,1.713666395280045,-4.250178883572636,1.6684098400892688,0.8688405929812308,-0.6158188606031665,2.028454001627233,-4.250178883572636,1.0763134881456526,-4.250178883572636,1.361021011246132,-4.250178883572636,5.639275610663416,-4.250178883572636,-1.0864043188971009,P6016,16.0
